time,temperature
1554760376,23.141521007064842
1554762053,22.713965966541775
1554763915,22.526817769257864
1554765717,21.925655491681866
1554767641,21.763810638373098
1554769442,21.968051441717332
1554771271,22.06118602902256
1554773048,22.119755891181477
1554774849,22.954088087314144
1554776659,23.774615172369515
1554778485,24.311670317928993
1554780137,25.734805993210657
1554782137,25.260717809043513
1554783923,25.982329672500363
1554785725,25.66153993179817
1554787663,27.58201674872436
1554789509,27.302603122508668
1554791428,28.670093809431265
1554793288,28.07730713709865
1554795156,28.606776963450805
1554796959,29.645474312035688
1554798913,29.486066580114393
1554800752,29.419002031152637
1554802666,29.2291291429582
1554804468,28.228644838554093
1554806271,27.717180928444556
1554808073,27.314863706331476
1554809935,27.18074223771603
1554811737,26.552214643014327
1554813539,25.960187445590655
1554815342,25.129535342473826
1554817145,25.047532198647758
1554818947,24.95668827389456
1554820749,24.716606174317814
1554822506,24.70050983545676
1554824354,23.97801623882397
1554826282,26.075763135430858
1554828151,26.3614558194728
1554873490,21.88453801323892
1554875363,21.438429523043176
1554877647,21.738731652118595
1554879929,21.447568714176512
1554881911,20.78457219391185
1554884013,20.862975025241674
1554885897,20.971092093264065
1554887797,20.265170776320765
1554889997,19.98536757547709
1554891896,19.907641014354567
1554893864,19.614273020118024
1554895826,19.050365985700182
1554897830,18.680566420377634
1554899992,19.11965034990865
1554902060,18.717666898194153
1554903982,17.70147920921795
1554905940,17.495452842065895
1554908163,17.54694693595212
1554910207,17.34243671262397
1554912570,21.941510494817113
1554914658,22.387342449061542
1554916607,17.759782805995425
1554918737,17.614265000961794
1554920900,17.805383413256926
1554923003,17.37324234422163
1554925090,17.310535115785473
1554927029,17.231115051486565
1554929210,17.282199127195582
1554931566,16.985877733862907
1554933818,17.406409362908878
1554936369,17.286062921393874
1554938512,17.33260001990172
1554940548,17.44556981933006
1554942830,17.597464566274443
1554945235,18.34594484586036
1554947217,18.55489847117671
1554949080,19.502414510938063
1554950882,19.59894777893336
1554952685,20.204693162798357
1554954487,21.116106855275504
1554956426,17.48153988980375
1554958632,17.508260782088257
1554960495,22.27694683058279
1554962357,22.418852497953797
1554964166,23.500342697547687
1554965963,23.712679718973412
1554967887,23.98495027873069
1554969906,23.97421878494968
1554971799,24.184374899354054
1554973622,24.68581747988073
1554975574,24.66130038582999
1554977440,24.37815825688596
1554979299,24.020906388870163
1554981170,23.43749414282797
1554983026,22.93368604041635
1554984971,21.925659207711533
1554986887,21.27914804264869
1554988861,20.79036837905443
1554990653,20.37107621624914
1554992516,20.092216688607788
1554994318,19.94414242570079
1554996184,19.77470767064494
1554998043,19.596672241634185
1554999850,21.24859751907662
1555001653,21.549163359605288
1555003631,18.809500101626533
1555005674,18.65549345968996
1555007605,18.590716536181247
1555009759,18.33901255765011
1555011803,18.20290488786403
1555013787,18.32973366961486
1555015829,18.288948418626237
1555017691,17.70458157417769
1555019735,18.189530192826513
1555021769,18.802791663165
1555023552,18.50446802767246
1555025503,18.433905576608446
1555027315,18.803618070904797
1555029168,19.3145516192707
1555031112,19.902166414013287
1555033228,20.573878135508323
1555035184,21.711558456387195
1555037275,22.867351966404513
1555039202,24.47690895206699
1555041003,24.203811443577145
1555042929,19.317048263396437
1555044800,18.82930839943751
1555046711,26.0488583251992
1555048512,26.17460862670626
1555050315,26.221046645455036
1555052117,25.742293662814244
1555053919,25.940767372826983
1555055781,25.848388989507487
1555057584,25.899620909173255
1555059386,25.234488499571896
1555061188,23.856131403699415
1555062989,21.53562476140807
1555064791,22.527896522113068
1555066594,22.77786286128848
1555068456,22.83044112759404
1555070259,22.672870524791122
1555072061,22.797798053521888
1555073864,22.60914141798616
1555075665,22.41595600935827
1555077467,21.635807137415593
1555079270,21.365186531641708
1555081072,21.368031239644722
1555082935,21.196999011207616
1555084737,21.48363534109451
1555086487,25.402201185382975
1555088229,25.734888960406746
